run_name,cassette_name,region_name,panel_name,panel_design_id,predesigned_panel_id,region_area,total_cell_area,total_high_quality_decoded_transcripts,fraction_transcripts_decoded_q20,fraction_predesigned_transcripts_decoded_q20,fraction_custom_transcripts_decoded_q20,nuclear_transcripts_per_100um2,decoded_transcripts_per_100um2,adjusted_negative_control_probe_rate,adjusted_negative_control_codeword_rate,adjusted_genomic_control_probe_rate,negative_control_probe_counts_per_control_per_cell,genomic_control_probe_counts_per_control_per_cell,estimated_number_of_false_positive_transcripts_per_cell,estimated_number_of_false_positive_transcripts_per_cell_including_genomic_counts,num_cells_detected,fraction_empty_cells,cells_per_100um2,fraction_transcripts_assigned,median_genes_per_cell,median_predesigned_genes_per_cell,median_custom_genes_per_cell,median_transcripts_per_cell,median_predesigned_transcripts_per_cell,median_custom_transcripts_per_cell,thickness_transcripts_high_quality,stain_definition,segmented_cell_stain_frac,segmented_cell_boundary_frac,segmented_cell_interior_frac,segmented_cell_nuc_expansion_frac,segmented_cell_boundary_count,segmented_cell_interior_count,segmented_cell_nuc_expansion_count,fraction_of_ambiguous_nucleus_mask_pixels,fraction_of_ambiguous_cell_mask_pixels,fraction_of_nucleus_polygons_removed,fraction_of_cell_polygons_removed,fraction_of_nuclei_without_cell,number_of_cell_non_simple_polygons,number_of_cell_multi_polygons,number_of_nucleus_non_simple_polygons,number_of_nucleus_multi_polygons,segmented_cell_imported_frac,segmented_cell_imported_count
EXP-02007-02008,EXP-02007,TSS10937-001,mMulti_480g,TV46KD,,32038431.5346875,11738737.2175109,32555683,0.89809841065158,,,259.629828016669,249.060188146876,0.0432536999180414,0.0002868608824381,,0.0134757490976657,,6.46835956687952,,187292,0.0017459368259188,0.584585421409353,0.89804661754447,54,,,103,,,7.54697877622022,xenium_cell_segmentation_stains_v1,0.976619396450462,0.238499241825599,0.738120154624864,0.0233806035495376,44669,138244,4379,,,,,,,,,,,
EXP-02007-02008,EXP-02007,TSS10546-009,mMulti_480g,TV46KD,,13256274.120625,6849860.05067446,42540178,0.79046431984602,,,618.45107203291,610.114581769959,0.0008355625578283,0.001422285637267,,0.0003586936498328,,0.172172951919787,,189995,2.63164820126782e-05,1.43324585981813,0.982412320888737,80,,,202,,,8.32784257428147,xenium_cell_segmentation_stains_v1,0.99068396536751,0.0326377009921314,0.958046264375378,0.0093160346324903,6201,182024,1770,,,,,,,,,,,
EXP-02007-02008,EXP-02008,TSS10546-010,mMulti_480g,TV46KD,,13690443.155625,6663783.05892005,46945190,0.722318592523798,,,709.68565916394,687.417831507615,0.0020433455019757,0.0023261389721164,,0.0009942429947341,,0.477236637472375,,183255,1.09137540585946e-05,1.33856149079225,0.975776921980718,91,,,232,,,7.80898795326256,xenium_cell_segmentation_stains_v1,0.992993369894409,0.0103680663556247,0.982625303538785,0.0070066301055905,1900,180071,1284,,,,,,,,,,,
EXP-02007-02008,EXP-02007,TSS10938-003,mMulti_480g,TV46KD,,31167662.3425,11962991.7879949,34472938,0.883831653623719,,,277.198990045405,254.857969814842,0.032693499061896,0.0003879895686861,,0.0095081919562837,,4.56393213901619,,206422,0.00235440020928,0.662295419308764,0.88442238372604,50,,,98,,,8.21660372183262,xenium_cell_segmentation_stains_v1,0.970792841848253,0.384750656422281,0.586042185425972,0.0292071581517474,79421,120972,6029,,,,,,,,,,,
EXP-02007-02008,EXP-02008,TSS10938-001,mMulti_480g,TV46KD,,108234068.06625,35731699.977807,151456314,0.908334608867032,,,426.286550100696,377.033522288822,0.0219757338635509,0.0005265145040663,,0.0106349868806684,,5.10479370272081,,534326,0.002030595554025,0.493676353061902,0.889500631845563,68,,,175,,,8.49198083414406,xenium_cell_segmentation_stains_v1,0.968895393448943,0.227407986884411,0.741487406564532,0.0311046065510568,121510,396196,16620,,,,,,,,,,,
